,name,twitter,party,tweet,tweet_published
372,Thomas R. Carper,SenatorCarper,Democrat,Linick is now the 4th Inspector General @realDonaldTrump has fired without cause in the middle of a pandemic. It’s a pattern of retaliation against those who are not loyal enough or who dare criticize him. It is wrong and Congress has an obligation to get to the bottom of this. ,2020-05-16
373,Thomas R. Carper,SenatorCarper,Democrat,The #COVID19 public health crisis we are ALL fighting right now puts on full display why #DCstatehood is long overdue.,2020-03-26
374,Thomas R. Carper,SenatorCarper,Democrat,"Tomorrow, the men and women at Dover Air Force Base will salute the #HealthCareHeroes on the front lines of our fight against #COVID19. #DoverAFBSalutes",2020-05-05
375,Thomas R. Carper,SenatorCarper,Democrat,"We need to act with the urgency that the #COVID19 crisis demands, but we cannot rush through a partisan proposal that does not do enough to help hard-working Americans.",2020-03-23
376,Thomas R. Carper,SenatorCarper,Democrat,"A week ago, @SenatorTimScott, @SenatorMenendez, @SenThomTillis and I urged @AmbCuiTiankai to ease export restrictions to ensure critical #COVID19 tests and PPE can reach U.S. hospitals and front line workers. I am glad to see that they are now doing just that. ",2020-04-28
377,Thomas R. Carper,SenatorCarper,Democrat,"The absurdity doesn't end there. Justin Walker believes the courts should invalidate the #ACA. So, during a pandemic, Senate Republicans' priority is confirming a judge who wants to get rid of our nation's health care law on which millions rely for quality, affordable care.",2020-06-18
378,Thomas R. Carper,SenatorCarper,Democrat,"From #climatechange to combating #COVID19, the Trump Administration continues to suppress science and undermine experts – threatening the health of millions. We need to be guided by science. You can read the @CDCgov full guidelines here https://int.nyt.com/data/documenthelper/6935-CDC-opening-guidelines/e1a8802d0d76b3eb43a8/optimized/full.pdf",2020-05-07
379,Thomas R. Carper,SenatorCarper,Democrat,"Thanks to good-faith, bipartisan work over the past few days, the Coronavirus Aid Relief and Economic Security Act now includes more relief for the workers and families in Delaware and across the country who need it most.",2020-03-26
380,Thomas R. Carper,SenatorCarper,Democrat,"In the midst of a global pandemic, @senatemajldr says he’s concerned with nominations. Well, then, let’s address positions that are relevant. Let's vet nominees who will conduct oversight of our nation's #COVID19 response and ensure relief is getting to those who need it most. ",2020-05-05
381,Thomas R. Carper,SenatorCarper,Democrat,"The U.S. represents less than 5% of the world's population, but we account for more than 25% of the world's #COVID19 related deaths with 111,000 lives lost. If we had a President who took this virus seriously from the outset, I think that number would look very different today. ",2020-06-09
382,Thomas R. Carper,SenatorCarper,Democrat,"In our letter to the White House ethics official, @SenWarren, @SenBlumenthal and I made clear that the wealthy and well-connected should not be profiting from our government's response to #COVID19. All health and economic decisions should be made to protect the American people. ",2020-04-16
383,Thomas R. Carper,SenatorCarper,Democrat,The ongoing COVID-19 pandemic has illustrated the importance of ensuring rapid access and response to scientific information. I laid out my serious concerns and called on @EPA to withdraw this #CensoringScience proposal – still waiting on a response.,2020-04-28
384,Thomas R. Carper,SenatorCarper,Democrat,"This hamstrings states’ efforts to help mitigate the spread of #COVID19 and protect families across the country, especially the most vulnerable among us. We are in a national emergency. The Trump Administration must do better than this. ",2020-03-13
385,Thomas R. Carper,SenatorCarper,Democrat,"A special shoutout to @Delaware_DHSS’s Dr. Karyl Rattay, Secretary of @DelawareLabor Cerron Cade, and @dsbdc Associate State Director Denita Henderson for joining the call to offer their expertise and answer questions about relief available to our communities during this pandemic",2020-04-16
386,Thomas R. Carper,SenatorCarper,Democrat,"After events that fundamentally changed our country — from terrorist attacks to natural disasters — our committee learned from those on the frontlines. We should hear from health care workers, mayors, and governors dealing with #COVID19 up close. That deserves a @HSGAC hearing.",2020-05-20
387,Thomas R. Carper,SenatorCarper,Democrat,"As we work on a third #COVID19 package, we can’t move away from the good bipartisan work that resulted in the first two. I’m glad to see @ChuckSchumer working across the aisle to ensure this bill includes relief for Americans who need it most.",2020-03-23
388,Thomas R. Carper,SenatorCarper,Democrat,"In the rush to finalize this rule — and in the middle of a pandemic, no less — they broke just about every rule in the book. After reviewing these new documents, I've asked the EPA Inspector General to expand its investigation into the SAFE Vehicles Rule. https://www.epw.senate.gov/public/index.cfm?p=press-releases-democratic&amp;id=D96DC0C7-3431-4B4C-B55C-15728C6CADAC",2020-05-19
389,Thomas R. Carper,SenatorCarper,Democrat,Delaware health care workers on the front lines of #COVID19 continue to inspire us through their work and dedication to our communities. #DEHealthHero,2020-04-09
390,Thomas R. Carper,SenatorCarper,Democrat,Those who know me know that I’m interested in being part of the solution. That is especially true today as we face unprecedented challenges combating #COVID19. Read my full statement on being selected to serve on the White House bipartisan task force to help re-open the economy. ,2020-04-16
391,Thomas R. Carper,SenatorCarper,Democrat,"Today, I visited a #COVID19 testing site in New Castle County with @MattMeyerDE and even got tested myself. It was quick, easy, and free! I'm proud to have supported the #CARESAct which made this site and others like it possible. Interested in getting tested? Learn more ",2020-06-19
392,Thomas R. Carper,SenatorCarper,Democrat,"In fact, @EnvDefenseFund estimated that there would be more than 18,000 premature deaths caused by this rollback. That's more than half the people who live in Dover, Delaware—and that's just one of the rollbacks EPA has finalized during the COVID-19 pandemic. #PollutionPandemic",2020-05-20
393,Thomas R. Carper,SenatorCarper,Democrat,".@SenatorTimScott, @SenatorMenendez, @SenThomTillis and I are urging the Chinese government to work with @StateDept to quickly address new trade requirements that are needlessly preventing life-saving medical equipment from reaching the U.S. as our nation fights #COVID19. ",2020-04-18
394,Thomas R. Carper,SenatorCarper,Democrat,"The third #COVID19 relief package Congress passed last week was another important step to provide much-needed relief to those on the front lines of this crisis, our hospitals, small businesses, and families who need it most. But our work is not over. ",2020-03-30
395,Thomas R. Carper,SenatorCarper,Democrat,"Last night, the Senate passed the largest bipartisan stimulus package in our nation’s history as we work to fight #COVID19. The #CARESAct provides relief for medical professionals, workers, and small businesses. Read about the bill and what I fought for:",2020-03-26
396,Thomas R. Carper,SenatorCarper,Democrat,Recent studies found that Americans living in areas with higher levels of PM pollution may have a higher risk of death from COVID-19 than those living in areas with cleaner air. Yet @EPA decided not to strengthen PM pollution standards.,2020-04-27
397,Thomas R. Carper,SenatorCarper,Democrat,"Low income communities and communities of color experience disproportionate levels of air pollution, and emerging evidence shows that high levels of air pollution worsen #COVID19 symptoms. It's critical @EPA ensures air monitoring networks remain operational during the pandemic. ",2020-05-21
398,Thomas R. Carper,SenatorCarper,Democrat,Our work is far from done. Today's #COVID19 package does not provide much-needed additional funds for state and local governments to address historic revenue losses. This will continue to be a top priority of mine as work begins on the next relief package.,2020-04-21
399,Thomas R. Carper,SenatorCarper,Democrat,Glad to be a part of this important bipartisan effort led by @ChrisCoons to ensure the brave men and women on the front lines of this crisis in Delaware and across the country have the personal protective equipment they need to effectively respond to #COVID19. ,2020-04-07
400,Thomas R. Carper,SenatorCarper,Democrat,THREAD: Tonight's #COVID19 relief package is a much-improved version of the partisan bill we saw earlier this week.,2020-03-26
401,Thomas R. Carper,SenatorCarper,Democrat,"And while @realDonaldTrump has invoked the Defense Production Act, he still has yet to fully use its authority to get much-needed supplies to states facing shortages while they struggle to contain this pandemic",2020-03-20
402,Thomas R. Carper,SenatorCarper,Democrat,We must protect our health workers in order to mitigate the spread of #COVID19 and protect public health. That's why the new #COVID19 relief package provides those on the frontlines in Delaware and across the country with personal protective equipment that is in short supply. ,2020-03-26
403,Thomas R. Carper,SenatorCarper,Democrat,"We were able to move quickly and pass the first two #coronavirus packages because we worked in a bipartisan way and with our nation’s governors. We want to pass this package expeditiously, too. But we can’t play politics, and we can’t forget those who need our help the most",2020-03-22
404,Thomas R. Carper,SenatorCarper,Democrat,"As I continue to work tonight toward a bipartisan compromise on a third #COVID19 relief package that helps all Delawareans, we can all do our part to #FlattentheCurve and keep each other safe. Governor Carney’s executive order will help us do that. ",2020-03-23
405,Thomas R. Carper,SenatorCarper,Democrat,Chicken farmers in Delaware and across the country continue to feed families as our nation and the world grapple with #COVID19. We must do everything we can to ensure this vital industry and its workers affected by the pandemic have the support they need.,2020-05-05
406,Thomas R. Carper,SenatorCarper,Democrat,"Our hospitals in Delaware do not have enough masks, gloves, gowns or ventilators. That's why the new #COVID19 relief package provides funding for the Defense Production Act to address shortages like this so that states across the country can effectively respond to #COVID19.",2020-03-26
407,Thomas R. Carper,SenatorCarper,Democrat,"For years, this committee has worked in a bipartisan way to combat the devastating opioid crisis that has plagued too many communities. Now, the coronavirus is threatening to reverse the gains we have made in that fight. That deserves a @HSGAC hearing.",2020-05-20
408,Thomas R. Carper,SenatorCarper,Democrat,"Glad this bipartisan bill is now on its way to the President’s desk to be signed into law. The Coronavirus Aid Relief and Economic Security Act will provide much-needed relief for our states, workers, small businesses and families who need it most. ",2020-03-27
409,Thomas R. Carper,SenatorCarper,Democrat,"In the midst of a global pandemic, @senatemajldr says he’s concerned with nominations. Well, then, let’s address positions that are relevant. Let's vet nominees who will conduct oversight of our nation's #COVID19 response and ensure relief is getting to those who need it most.",2020-05-05
410,Thomas R. Carper,SenatorCarper,Democrat,"Amid the #COVID19 crisis, ensuring our state and federal governments have the information they need to do their job has never been more important. It’s also never been easier to submit your responses to the #Census2020. Delaware, let’s do our part!",2020-03-13
411,Thomas R. Carper,SenatorCarper,Democrat,"As we face yet another early start to hurricane season, this committee could be evaluating the federal government's ability to respond to potentially deadly storms in the midst of a pandemic. That deserves a @HSGAC hearing.",2020-05-20
412,Thomas R. Carper,SenatorCarper,Democrat,"That’s why I joined @ChrisCoons, @SenatorWicker and a group of bipartisan senators to urge @USDA to do two things: first, provide direct assistance for chicken farmers and second, continue to provide support for processing facilities during this pandemic. Read our letter ",2020-05-05
413,Thomas R. Carper,SenatorCarper,Democrat,"Let's get this straight: the Trump Administration cuts funding for agencies in charge of dealing with the coronavirus outbreak AND eliminates the office the Obama Administration established to better respond to health threats like this, but blames President Obama. Unbelievable. ",2020-03-13
414,Thomas R. Carper,SenatorCarper,Democrat,"Last week, @WSJ reported that foreign hackers were targeting U.S. universities and health care firms to steal information related to #COVID19 treatments. Let’s not waste time. Let’s examine our preparedness to combat cybersecurity threats now. That deserves a @HSGAC hearing.",2020-05-20
415,Thomas R. Carper,SenatorCarper,Democrat,.@SenatorHassan is right: our health care workers on the front lines of this pandemic in Delaware and across the country need access to more child care options. Glad to join her in urging the Trump Administration to take the necessary steps to expand their access now. ,2020-04-01
416,Thomas R. Carper,SenatorCarper,Democrat,"I'm relieved that the President has finally invoked his authorities under the Defense Production Act, requiring @GM to make much- needed, life-saving ventilators for #COVID19 patients. But the bottom line is: it should have been done weeks ago. ",2020-03-28
417,Thomas R. Carper,SenatorCarper,Democrat,"Just like states across the country, the District of Columbia needs resources and funding from the federal government to effectively mitigate the spread of #COVID19 and protect its taxpaying residents.",2020-03-26
418,Thomas R. Carper,SenatorCarper,Democrat,"Even though the District of Columbia has more taxpayers than both Wyoming and Vermont, it will not receive the same funding that all states will get from the #COVID19 relief package simply because the city does not have #statehood status. That is wrong.",2020-03-26
419,Thomas R. Carper,SenatorCarper,Democrat,We have led the way in evaluating our nation's response to infectious diseases — from the Avian flu to Ebola. Let's hear from bipartisan experts who have experience with pandemic preparedness. We can start with @GovMikeLeavitt and @RonaldKlain. That deserves a @HSGAC hearing.,2020-05-20
420,Thomas R. Carper,SenatorCarper,Democrat,"He’s not even trying to hide it anymore. During a pandemic that has already killed more than 72,000 Americans, @realDonaldTrump says he’ll continue his push to rip health care away from millions.",2020-05-06
421,Thomas R. Carper,SenatorCarper,Democrat,"Behavioral health centers across the nation are already underfunded, but now they are struggling even more as they experience an increased need for their services due to #COVID19. We can't leave those who need help behind. It's #Time2Act and #FundMentalHealth.",2020-05-13
422,Thomas R. Carper,SenatorCarper,Democrat,So let’s vote on the House’s bipartisan #FamiliesFirst Coronavirus Act now. Every day is critical in this fight and we must make sure our states and local governments have the tools they need to fight #COVID19 sooner rather than later.,2020-03-16
423,Thomas R. Carper,SenatorCarper,Democrat,"If there was ever a time for the Golden Rule, it’s now. #COVID19 doesn’t distinguish between Democrats and Republicans. And we can’t beat this alone. So we must do our part and take the necessary steps to help protect ourselves and others. ",2020-05-08
424,Thomas R. Carper,SenatorCarper,Democrat,"Universities like @UDelaware, @DelStateUniv and colleges in Delaware provide critical educational and research services to our students during this crisis. That’s why the new #COVID19 relief package provides funding to support our nation’s higher education institutions. ",2020-03-26
425,Thomas R. Carper,SenatorCarper,Democrat,"Residential wood heaters produce a deadly mix of PM and other air toxics that amass inside and outside the home. Meanwhile, studies have shown that Americans living in areas with higher levels of PM pollution may face higher risk of death from #COVID19. ",2020-05-11
426,Thomas R. Carper,SenatorCarper,Democrat,Are you curious about what the #2020Census means for your community? How it's been affected by the #COVID19 outbreak? Or how you can fill out your questionnaire in just six minutes to ensure #DelawareCounts? You can find those answers and more here --&gt;,2020-04-01
427,Thomas R. Carper,SenatorCarper,Democrat,"Amid the Coronavirus outbreak, no family should have to worry about where their child’s next meal is going to come from. If you or someone you know is in need of food for a child, school nutrition assistance programs are still operating across Delaware. ",2020-03-16
428,Thomas R. Carper,SenatorCarper,Democrat,"All Americans should have access to coronavirus screening and treatment. Period. It’s why today, I pressed @HHSGov and @DHSGov for specifics on how the Trump Administration plans to make both more accessible.",2020-03-05
429,Thomas R. Carper,SenatorCarper,Democrat,".@USPS workers risk their health and their families health to make sure homes and businesses receive critical packages and hospitals and health care workers receive #COVID19 tests and personal protective equipment. Today and every day, I am grateful for their service. ",2020-04-27
430,Thomas R. Carper,SenatorCarper,Democrat,Are you someone who filed your taxes in 2018 or 2019 and still waiting for your direct cash payment? You can now check the status of your #COVID19 direct cash payment here ,2020-04-16
431,Thomas R. Carper,SenatorCarper,Democrat,#COVID19 has reminded us just how important it is to have access to soap and clean water to wash hands – a simple yet effective way to prevent the spread of this deadly infectious disease. But too many communities still lack access to clean water. ,2020-05-06
432,Thomas R. Carper,SenatorCarper,Democrat,"THREAD: Once again, working in a bipartisan manner resulted in a better #COVID19 relief bill than the proposal put forth by Senator McConnell.",2020-04-21
433,Thomas R. Carper,SenatorCarper,Democrat,Are you a small business or non-profit in Delaware that has questions about the federal relief available as part of the latest #COVID19 relief package? My office is here to help. Visit my new resources page or call my office at (302) 573-6291. https://www.carper.senate.gov/public/_cache/files/1/f/1f746ccf-2fb6-4b33-bc3a-ca00d682f9b0/A1AD882FB61AB2D2020AA95D98BE1CF6.cares-act-faqs---small-biz.pdf,2020-04-01
434,Thomas R. Carper,SenatorCarper,Democrat,"Nearly 1/3 of the Navajo Nation does not have running water, a disparity that's exacerbating the COVID-19 crisis. Improving our nation's water infrastructure and expanding access to clean water is an urgent matter of public health &amp; #EnvironmentalJustice.",2020-05-11
435,Thomas R. Carper,SenatorCarper,Democrat,The Senate’s focus right now should be on making sure families and small businesses in Delaware and across the country affected by #COVID19 get the help they need. Period. ,2020-05-05
436,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The American people should never have to worry that their President will sabotage their health care, especially in the middle of a pandemic. That’s why @SenateDems are calling on #SCOTUS to reject this partisan lawsuit and #ProtectOurCare. #DropTheLawsuit",2020-05-14
437,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Mr. President, we all want Pennsylvania to reopen, but those decisions must rely on the best advice of public health experts. Your response throughout this pandemic has been a case study of misinformation, misplaced blame &amp; an inexcusable failure in leadership. Let’s take a look: ",2020-05-11
438,"Robert P. Casey, Jr.",SenBobCasey,Democrat,It is outrageous that scammers are seeking to capitalize on the public anxiety of COVID-19. Please stay alert for these malicious phone scams and don’t give your personal or financial information to a caller you don’t know or trust—you don’t have to pay a dime for your payment. ,2020-04-16
439,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Providing free testing for COVID-19. Paid family and sick leave. Bolstering unemployment insurance and SNAP benefits. These measures aren’t an “ideological wish list.” They’re essential responses to this public health crisis. ,2020-03-12
440,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Uplifting read: 43 Pennsylvanians hunkered down to make millions of PPE materials to fight #COVID19. This is an inspiring story that shows the true spirit of America, and these men are heroes worth celebrating. Way to go Braskem America workers and management. You make #PAProud",2020-04-23
441,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Scammers are taking advantage of the mass confusion and anxiety caused by #COVID19 so I want to be clear: The government will NOT call to ask you for your Social Security number, bank account or credit card number in order to send your relief check. Anyone that does is a scammer.",2020-04-10
442,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It is outrageous that scammers are trying to take advantage of seniors during this pandemic, pretending to be the IRS or selling a product that claims to treat #COVID19. In honor of National Senior Fraud Awareness Day, consider sharing these tips with older adults in your life:",2020-05-15
443,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This #WorldPressDay we recognize the valuable, trusted information journalists provide to their communities during these unprecedented times, which is why I'm calling for support for local journalism to be included in any future #COVID19 relief package. ",2020-05-03
444,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We are at war with this virus. It is time that we utilize each and every single tool we have, and that means using the Defense Production Act to meet the demands and help our workers on the front lines. ",2020-04-06
445,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Pennsylvanians: in response to the COVID-19 economic crisis, Congress increased funding for food assistance programs, and we are working to provide even more support. To find out about food assistance services being offered in your county: ",2020-05-06
446,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"10 years ago, no one imagined that the #AffordableCareAct would serve as a foundation for care and treatment for an entire country during a pandemic, yet here we are – and so much is at stake as Republicans try to overturn it in the midst of America grappling with #COVID19 ",2020-03-23
447,"Robert P. Casey, Jr.",SenBobCasey,Democrat,The #FamiliesFirst Act ensures: - Free #COVID19 testing - Expanded unemployment benefits - Paid leave for many hardworking families - Nutrition assistance programs for students and seniors I urge the President to quickly sign this into law. Families can’t wait.,2020-03-18
448,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"In May, I wrote to @USDA to ask about what steps they are taking to ensure SNAP participants can receive home food delivery and curbside pickup during #COVID19, and introduced legislation to expand delivery support. ",2020-06-09
449,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"As many families rely on nursing homes to provide quality care for their loved ones, @SenToomey and I asked the Administration what actions are being taken to ensure nursing homes are doing everything possible to save lives and limit further spread of this virus. ",2020-04-08
450,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"TONIGHT: Do you live in Central PA? I’m hosting the fourth in a series of tele-town halls across the Commonwealth to connect with Pennsylvanians regarding the coronavirus pandemic and you’re invited to join me. To participate, sign up at https://casey.senate.gov/teletownhall",2020-04-16
451,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The Trump Admin: ""We are very, very prepared."" Also the Trump Admin: ""Azar tapped a trusted aide with minimal public health experience to lead day-to-day response to COVID-19....Brian Harrison joined the department after running a dog-breeding business."" ",2020-04-23
452,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"From the beginning, President Trump has failed as a global leader, praising China’s handling of the virus while ignoring numerous warnings regarding the severity of the unfolding pandemic—coupled with racist rhetoric unfit for a public official. ",2020-04-16
453,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"On Saturday, I made my second plasma donation in Taylor, PA to help in the fight against COVID. #TheFightIsInUS -- if you’ve recovered from #COVID19, you have antibodies that could be used as a treatment. See if you can help others by donating plasma: http://www.TheFightIsInUs.com",2020-06-08
454,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The American people should never have to worry that their President will sabotage their health care, especially in the middle of a global pandemic. The President should #DropTheLawsuit, file a brief with SCOTUS supporting the ACA and establish a special enrollment period. /10",2020-03-23
455,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"While the coronavirus risks American lives, President Trump’s efforts to sabotage affordable health care are making it HARDER for Americans to receive the preventative services and treatment they need. /9",2020-03-23
456,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My Pandemic Responders Service Award Act will give front line workers battling #COVID19 up to $10,000 a year for four years for college, student debt, building equity or other purposes. Read more: ",2020-05-22
457,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"As Americans do their part to stem the spread of COVID-19, we must do everything we can to ensure workers and small businesses have the support they need during this time. I joined my colleagues in outlining a bold proposal to get money in your pocket: ",2020-03-18
458,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Staying home may be a safe place for many during #COVID19, but for those experiencing domestic violence, spending more time at home may threaten their safety. They need shelter now—not a month or a year from now. The bill I and @SenMurkowski introduced will help with that.",2020-05-15
459,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Here are some useful visualizations that show how social distancing and self-isolation can help to #FlattenTheCurve. It’s on us to fight this. Together, we can. #StaySafeStayHome",2020-03-19
460,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Reminder: Today is NOT tax day! To help taxpayers facing financial challenges resulting from #COVID19, the deadline for filing federal income taxes, federal tax payments and PA state taxes has been extended to July 15. More info from @parevenue:",2020-04-15
461,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I support the initial steps @GovernorTomWolf and @FettermanLt have taken to address these disparities, such as the creation of a COVID-19 Response Task Force for Health Disparity to help communicate issues with how the pandemic is affecting PA's minority &amp; vulnerable populations.",2020-05-01
462,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"According to the UN report, the social and economic impact of #COVID19 will be ""potentially catastrophic for millions of children"" and could ""effectively reverse the last two to three years of progress in reducing infant mortality within a single year."" https://www.un.org/sites/un2.un.org/files/policy_brief_on_covid_impact_on_children_16_april_2020.pdf",2020-04-17
463,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My Pandemic Responders Service Award Act will give front line workers battling #COVID19 up to $10,000 a year for four years for college, student debt, building equity or other purposes. Read more:",2020-05-22
464,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The former Administration literally left a 69-page pandemic guidebook w/instructions for how to address many of the same roadblocks the Trump Administration now faces, including lack of testing &amp; shortages of equipment—but President Trump has ignored it. ",2020-04-18
465,"Robert P. Casey, Jr.",SenBobCasey,Democrat,RECEIPT: President Trump failed to heed copious warnings from public health experts and his own administration officials on the severity of the pandemic for months ,2020-04-08
466,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Thank you to everyone who tuned in on Facebook last night for the @PAAgriculture virtual town hall about resources available to farmers affected by #COVID19. ICYMI, click hear to learn more about the Coronavirus Food Assistance Program (CFAP): ",2020-05-28
467,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The first of the month means rent is due, but as #COVID19 rips through our economy and unemployment numbers skyrocket, families struggle to keep food on their tables &amp; a roof over their heads. They need #RentReliefNow—and I’m going to keep fighting in Congress to make it happen.",2020-06-01
468,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Thank you for your support, @SenCortezMasto! My Pandemic Responders Service Award Act will give front line workers battling #COVID19 up to $10,000 a year for four years for college, student debt, building equity or other purposes. ",2020-06-12
469,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Today I led a bipartisan Pennsylvania delegation in calling on Congressional leaders to include investments in SNAP in the next #COVID19 relief legislation. We are the richest nation on Earth. There is no reason we can’t afford to feed our Nation's most vulnerable. ,2020-04-09
470,"Robert P. Casey, Jr.",SenBobCasey,Democrat,SNAP program restrictions for online grocery shopping & delivery contribute to public health threats faced by as many as 35 million low-income Americans during the coronavirus—another example of social inequity and internet divide exposed by the pandemic. ,2020-04-09
471,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Our Nation's teachers continue to show us the value of service to our community during this pandemic. We should all be a little bit more like Erika. #TogetherWeCan,2020-04-11
472,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Thank you to @realDonaldTrump for granting PA a major disaster declaration. I urge the Administration to swiftly approve the rest of @GovernorTomWolf’s request for necessary federal funding to support state, county and local response to the COVID-19 outbreak in the Commonwealth. ",2020-03-31
473,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"There is no reason to reject a special enrollment period, which would allow more Americans to have low-cost insurance, while we're fighting a pandemic. President Trump is putting lives at risk because of his fixation on destroying the Affordable Care Act. ",2020-04-02
474,"Robert P. Casey, Jr.",SenBobCasey,Democrat,The coronavirus pandemic is worse because the Trump Administration failed to adequately prepare for it. That’s it. That’s the tweet.,2020-04-01
475,"Robert P. Casey, Jr.",SenBobCasey,Democrat,President Trump and the Administration ignored warnings about COVID-19 and dragged their feet on responding. We’re seeing the consequences of these failures now. ,2020-03-31
476,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I commend the House of Representatives for passing the Families First Coronavirus Response Act. Majority Leader McConnell should never have sent the Senate home. Now, he should immediately call the Senate back into session so we can pass this bill.",2020-03-14
477,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We are in a war against #COVID19, and we owe our gratitude to all of the workers who are fighting on the front lines of this pandemic and keeping our Nation running, so I’m fighting to get premium pay into their pockets as soon as possible. ",2020-04-13
478,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The American people deserve transparency. In order to assess the impact that the coronavirus pandemic is having, we need to be able to trust the economic data and have access to it. The White House should reverse course immediately. ",2020-03-20
479,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"He's blamed impeachment. He's blamed the WHO. He's even blamed President Obama, who literally left a 69 page pandemic guidebook. But facts are facts, &amp; every American deserves the truth: this pandemic is hitting Americans harder because of President Trump's failure in leadership.",2020-04-16
480,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Our front line workers are soldiers keeping us safe in the war against #COVID19 and they deserve to be recognized as such. @SenateDems Heroes Fund would provide critical premium pay increases to our essential workers as they fight to keep us safe.,2020-04-11
481,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The Coronavirus Task Force, including Drs. Birx & Fauci, will ""take a back seat to the forward-looking, 'what's next' message"" RT if you think the President should prioritize hearing from scientists and public health experts to determine 'what's next.' ",2020-05-05
482,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Breonna Taylor should be celebrating her birthday today. As a Louisville EMT, she was one of the early heroes of this pandemic. No-knock warrants disproportionately endanger Black lives. We need reform before more tragedies occur. #SayHerName",2020-06-06
483,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The ACA implemented limits on annual and lifetime out-of-pocket costs. If someone contracted the coronavirus and required treatment, multiple doctor’s visits or even hospitalization, they could be stuck with staggering out-of-pocket costs if Republicans have their way. /7",2020-03-23
484,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"TONIGHT: I'm hosting a state-wide tele-town hall to connect with Pennsylvanians across the Commonwealth regarding the coronavirus pandemic, and you’re invited to join me. To participate, sign up at https://casey.senate.gov/teletownhall",2020-04-22
485,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"NEW REPORT: President Trump and Congressional Republicans’ efforts to destroy, dismantle and defund the ACA and Medicaid expansion WILL lead to more illness and higher costs associated with the coronavirus. https://www.casey.senate.gov/download/casey-report-on-triple-threat-to-americas-working-families-coronavirus-edition",2020-03-10
486,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"January: ""We have it totally under control."" March: ""We’re doing a great job with it."" ""We’re using the full power of the federal government to defeat the virus."" April: ""We're the federal government, we're not supposed to stand on the street corners doing testing.""",2020-04-07
487,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Prejudice and stigmatization undermine American values of equality & U.S. leadership abroad. Today I joined @SenatorMenendez in a letter to the President sounding the alarm about the increased harassment &amp; race-based violence against members of the AAPI community during #COVID19.,2020-04-21
488,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Pennsylvanians: here is an outline of how funding from the recent #COVID19 emergency relief legislation, the #CARESAct, will reach you. ",2020-04-01
489,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It is this same Republican obsession with hollowing out the core functions of government that has hampered our COVID response in the U.S. For decades, Republicans have used the pretext of unregulated markets as a ploy to hand out trillions to corporate overlords.",2020-04-24
490,"Robert P. Casey, Jr.",SenBobCasey,Democrat,NEW: The Commonwealth will receive $170.65 million in new Community Development Block Grants (CDBG) and other HUD programs. I was proud to advocate for this necessary funding to respond to the COVID-19 pandemic and the challenges it poses for our families and communities.,2020-04-01
